text
biomineralization of gold biofilms on bacterioform gold ||||| bacterial biofilms are associated with secondary gold grains from two sites in australia s ribosomal dna clones of the genus ralstonia that bear similarity to the bacterium ralstonia metallidurans shown to precipitate gold from aqueous gold iii tetrachloride were present on all dna positive gold grains but were not detected in the surrounding soils these results provide evidence for the bacterial contribution to the authigenic formation of secondary bacterioform gold grains and nuggets
renewable fluid dynamic energy derived from aquatic animal locomotion ||||| aquatic animals swimming in isolation and in groups are known to extract energy from the vortices in environmental flows significantly reducing muscle activity required for locomotion a model for the vortex dynamics associated with this phenomenon is developed showing that the energy extraction mechanism can be described by simple criteria governing the kinematics of the vortices relative to the body in the flow in this way we need not make direct appeal to the fluid dynamics which can be more difficult to evaluate than the kinematics examples of these principles as exhibited in swimming fish and existing energy conversion devices are described a benefit of the developed framework is that the potentially infinite dimensional parameter space of the fluid structure interaction is reduced to a maximum of eight combinations of three parameters the model may potentially aid in the design and evaluation of unsteady aero and hydrodynamic energy conversion systems that surpass the betz efficiency limit of steady fluid dynamic energy conversion systems
short amplitude high frequency wing strokes determine the aerodynamics of honeybee flight ||||| most insects are thought to fly by creating a leading edge vortex that remains attached to the wing as it translates through a stroke in the species examined so far stroke amplitude is large and most of the aerodynamic force is produced halfway through a stroke when translation velocities are highest here we demonstrate that honeybees use an alternative strategy hovering with relatively low stroke amplitude approximately degrees and high wingbeat frequency approximately hz when measured on a dynamically scaled robot the kinematics of honeybee wings generate prominent force peaks during the beginning middle and end of each stroke indicating the importance of additional unsteady mechanisms at stroke reversal when challenged to fly in low density heliox bees responded by maintaining nearly constant wingbeat frequency while increasing stroke amplitude by nearly we examined the aerodynamic consequences of this change in wing motion by using artificial kinematic patterns in which amplitude was systematically increased in degrees increments to separate the aerodynamic effects of stroke velocity from those due to amplitude we performed this analysis under both constant frequency and constant velocity conditions the results indicate that unsteady forces during stroke reversal make a large contribution to net upward force during hovering but play a diminished role as the animal increases stroke amplitude and flight power we suggest that the peculiar kinematics of bees may reflect either a specialization for increasing load capacity or a physiological limitation of their flight muscles
a method for characterizing and mimicking forest canopy gaps caused by different disturbances ||||| forest canopy gaps are measurable indicators of past small scale disturbances these disturbances can impact forest stand dynamics in ways that help maintain and enhance many ecosystem values impacts are commonly assessed using timber production metrics based on average stand values but metrics based on smaller scales are needed to assess impacts on nontimber resources in this study we developed a multivariate method of quantitatively characterizing individual canopy gaps in douglas fir grand fir stands in the blue mountains of eastern oregon we then established a reference or target range of variability by profiling gaps according to numbers of snags downed logs gap size and shape and recolonizing vegetation cluster analysis multidimensional scaling and classification trees were used with these profiles to quantify similarity among individual gaps gaps fell into four groups which could be interpreted as three ecologically functional groups on the basis of their role in stand development gaps caused by the same agents commonly fell within the same functional group flooding logging spruce budworm and windfall cause stand level impacts that reset the stand development sequence bark beetles tree fall and root diseases cause within stand impacts that altered the rate of stand development and stem decay and dwarf mistletoe and under some circumstances all disturbance agents could kill trees yet have no impact on stand development except create space into which neighboring trees expand we present a simple test to monitor how gaps change with silvicultural manipulations results indicate that this method offers a way to systematically guide silvicultural manipulations aimed at mimicking natural disturbances at the canopy gap scale and a way to monitor the effectiveness of such silvicultural treatments and management actions using gap based silviculture prescriptions
thermoregulation by kangaroos from mesic and arid habitats influence of temperature on routes of heat loss in eastern grey kangaroos macropus giganteus and red kangaroos macropus rufus ||||| we examined thermoregulation in red kangaroos macropus rufus from deserts and in eastern grey kangaroos macropus giganteus from mesic forests woodlands desert kangaroos have complex evaporative heat loss mechanisms but the relative importance of these mechanisms is unclear little is known of the abilities of grey kangaroos our detailed study of these kangaroos thermoregulatory responses at air temperatures ta from deg to degc showed that while some differences occur their abilities are fundamentally similar both species show the basic marsupial characteristics of relatively low basal metabolism and body temperature tb within the thermoneutral zone tb was documentclass aastex usepackage amsbsy usepackage amsfonts usepackage amssymb usepackage bm usepackage mathrsfs usepackage pifont usepackage stmaryrd usepackage textcomp usepackage portland xspace usepackage amsmath amsxtra usepackage ot ot fontenc newcommand cyr renewcommand rmdefault wncyr renewcommand sfdefault wncyss renewcommand encodingdefault ot normalfont selectfont declaretextfontcommand textcyr cyr pagestyle empty declaremathsizes begin document landscape circ pm circ end document c documentclass aastex usepackage amsbsy usepackage amsfonts usepackage amssymb usepackage bm usepackage mathrsfs usepackage pifont usepackage stmaryrd usepackage textcomp usepackage portland xspace usepackage amsmath amsxtra usepackage ot ot fontenc newcommand cyr renewcommand rmdefault wncyr renewcommand sfdefault wncyss renewcommand encodingdefault ot normalfont selectfont declaretextfontcommand textcyr cyr pagestyle empty declaremathsizes begin document landscape overline x pm mathrm se end document in both species and except for a small rise at ta degc tb was stable over a wide range of ta metabolic heat production was higher in red kangaroos at ta degc at the highest ta degc both species relied on evaporative heat loss ehl to maintain tb both panting and licking were used the eastern grey kangaroo utilised panting of ehl as the principal mode of ehl and while this was so for red kangaroos cutaneous evaporative heat loss cehl was significant of ehl cehl appeared to be mainly licking as evidenced from surface temperatures both species utilised peripheral vascular adjustments to control heat flow as indicated by changes in dry conductance cdry at lower temperatures cdry was minimal but it increased significantly at ta just below tb degc in these conditions the cdry of red kangaroos was significantly higher than that of eastern grey kangaroos indicating a greater reliance on dry heat loss under conditions where heat flows into the body from the environment ta degc there was peripheral vasoconstriction to reduce this inflow cdry decreased significantly from the values seen at degc in both kangaroos the results indicated that while both species have excellent thermoregulatory abilities the desert red kangaroos may cope better with more extreme temperatures given that they respond to ta degc with lower respiratory evaporation than do the eastern grey kangaroos
variability in plant nutrients reduces insect herbivore performance ||||| the performance and population dynamics of insect herbivores depend on the nutritive and defensive traits of their host plants the literature on plant herbivore interactions focuses on plant trait mean values but recent studies showing the importance of plant genetic diversity for herbivores suggest that plant trait variance may be equally important the consequences of plant trait variance for herbivore performance however have been largely overlooked here we report an extensive assessment of the effects of within population plant trait variance on herbivore performance using performance datasets from species of insect herbivores we show that variance in plant nutritive traits substantially reduces mean herbivore performance via non linear averaging of performance relationships that were overwhelmingly concave down by contrast relationships between herbivore performance and plant defence levels were typically linear with variance in plant defence not affecting herbivore performance via non linear averaging our results demonstrate that plants contribute to the suppression of herbivore populations through variable nutrient levels not just by having low average quality as is typically thought we propose that this phenomenon could play a key role in the suppression of herbivore populations in natural systems and that increased nutrient heterogeneity within agricultural crops could contribute to the sustainable control of insect pests in agroecosystems
fish schooling as a basis for vertical axis wind turbine farm design ||||| most wind farms consist of horizontal axis wind turbines hawts due to the high power coefficient mechanical power output divided by the power of the free stream air through the turbine cross sectional area of an isolated turbine however when in close proximity to neighboring turbines hawts suffer from a reduced power coefficient in contrast previous research on vertical axis wind turbines vawts suggests that closely spaced vawts may experience only small decreases or even increases in an individual turbine s power coefficient when placed in close proximity to neighbors thus yielding much higher power outputs for a given area of land a potential flow model of inter vawt interactions is developed to investigate the effect of changes in vawt spatial arrangement on the array performance coefficient which compares the expected average power coefficient of turbines in an array to a spatially isolated turbine a geometric arrangement based on the configuration of shed vortices in the wake of schooling fish is shown to significantly increase the array performance coefficient based upon an array of x wind turbines the results suggest increases in power output of over one order of magnitude for a given area of land as compared to hawts
the role of granules within viscous capture threads of orb weaving spiders ||||| summary sticky viscous prey capture threads form the spiral elements of spider orb webs and are responsible for retaining insects that strike a web these threads are formed of regularly spaced aqueous droplets that surround a pair of supporting axial fibers when a thread is flattened on a microscope slide a small opaque granule can usually be seen within each droplet these granules have been thought to be the glycoprotein glue that imparts thread adhesion both independent contrast and standard regressions showed that granule size is directly related to droplet volume and indicated that granule volume is about of droplet volume we attempted to find support for the hypothesized adhesive role of granules by establishing an association between the contact surface area and volume of these granules and the stickiness of the viscous threads of species in the context of a six variable model that describes thread stickiness however we found that granule size made either an insignificant or a small negative contribution to thread stickiness consequently we hypothesize that granules serve to anchor larger surrounding layers of transparent glycoprotein glue to the axial fibers of the thread thereby equipping droplets to resist slippage on the axial fibers as these droplets generate adhesion elongate under a load and transfer force to the axial fibers
wet mammals shake at tuned frequencies to dry ||||| in cold wet weather mammals face hypothermia if they cannot dry themselves by rapidly oscillating their bodies through a process similar to shivering furry mammals can dry themselves within seconds we use high speed videography and fur particle tracking to characterize the shakes of animals animals species and five dog breeds ranging over four orders of magnitude in mass from mice to bears we here report the power law relationship between shaking frequency f and body mass m to be f m which is close to our prediction of f m based upon the balance of centrifugal and capillary forces we also observe a novel role for loose mammalian dermal tissue by whipping around the body it increases the speed of drops leaving the animal and the ensuing dryness relative to tight dermal tissue
the thermogenic center in social wasps ||||| in the social wasps vespa orientalis and paravespula germanica hymenoptera vespinae a thermogenic center has been found in the dorsal part of the first thoracic segment the temperature in this region of the prothorax is higher by degrees c than that at the tip of the abdomen and this in actively flying hornets outside the nest workers males or queens as well as in hornets inside the nest that attend to the brood in the combs on viewing the region from the outside one discerns a canal or rather a fissure in the cuticle which commences at the center of the dorsal surface of the prothorax and extends till the mesothorax thus the length of this canal or fissure is approximately mm and it is seen to contain numerous thin hairs whose shape varies from that of the hairs alongside the structure beneath the cuticle in this region there are dorsoventral as well as longitudinal muscles in abundance much the same as the musculature in the remaining thoracic segments i e the meso and metathorax which activate the two pairs of wings the canal bearing segment is of course devoid of wings and its dorsoventral muscles are attached to the cuticle which in this region resembles a bowl harboring several layers of epithelium that boasts numerous butterfly shaped tracheal branches additionally there are layers that display lymph filled spaces and also perforated layers and depressions and beneath all these is a lace like layer that also coats the cuticle s hollows underneath the cuticle proper there are numerous large mitochondria and tracheae which occupy a considerable part of the cuticular epithelium surface these abundant mitochondria are most probably the main element of heat production in the thermogenic center
the behavior in flow of the morphologically variable seaweed hedophyllum sessile c ag setchell ||||| drag force was measured on individual specimens of hedophyllum sessile in a variable speed flow tank those from sheltered localities which are broad bullate blades experience greater drag at a given water velocity than ones from localities more exposed to the action of waves which have smooth deeply dissected blades all specimens rearranged their blades as water velocity increased resulting in a decrease in effective drag at higher water speeds but individuals with smooth dissected blades assumed a more compact shape at high current speeds and thus reduced their effective drag over that of broad bladed individuals at the same speed in habitats chronically exposed to strong wave action drag reduction may be an important survival mechanism in calm habitats the turbulence induced by lack of such streamlining may enhance mixing of the water in the immediate vicinity of a plant
differential response to circularly polarized light by the jewel scarab beetle chrysina gloriosa ||||| circularly polarized light is rare in the terrestrial environment and cuticular reflections from scarab beetles are one of the few natural sources chrysina gloriosa leconte a scarab beetle found in montane juniper forests of the extreme southwestern united states and northern mexico are camouflaged in juniper foliage however when viewed with right circularly polarizing filters the beetles exhibit a stark black contrast given the polarization specific changes in the appearance of c gloriosa we hypothesized that c gloriosa can detect circularly polarized light we tested for phototactic response and differential flight orientation of c gloriosa toward different light stimuli chrysina gloriosa exhibited a positive phototaxis b differential flight orientation between linear and circularly polarized light stimuli of equal intensities and c discrimination between circularly polarized and unpolarized lights of different intensities consistent with a model of circular polarization sensitivity based on a quarter wave plate these results demonstrate that c gloriosa beetles respond differentially to circularly polarized light in contrast chrysina woodi horn a close relative with reduced circularly polarized reflection exhibited no phototactic discrimination between linear and circularly polarized light circularly polarized sensitivity may allow c gloriosa to perceive and communicate with conspecifics that remain cryptic to predators reducing indirect costs of communication
peptides controlling stifness of connective tissue in sea cucumbers ||||| we present the first evidence of a system of four bioactive peptides that affect the stiffness of sea cucumber dermis the body wall dermis of sea cucumbers consists of catch connective tissue that is characterized by quick and drastic stiffness changes under nervous control the peptides were isolated from the body wall their amino acid sequences determined and identical peptides synthesized two peptides which we named holokinins are homologous with bradykinin we tested the effect of the peptides on the mechanical properties of sea cucumber dermis both of the holokinins softened the dermis and a pentapeptide that we designated as ngiwyamide stiffened it both effects were reversibly suppressed by anesthesia with menthol we called the fourth peptide stichopin it had no direct effect on the stiffness of the dermis but suppressed action of the neurotransmitter acetylcholine reversibly the results suggest that the peptides are neuropeptides and are part of a sophisticated system of neurotransmitters and neuromodulators that controls the connective tissue stiffness of sea cucumber dermis
root contraction helps protect the living rock cactus ariocarpus fissuratus from lethal high temperatures when growing in rocky soil ||||| unlabelled premise of the study we investigated how the living rock cactus ariocarpus fissuratus like other low growing desert plants can endure potentially lethal high temperatures at the soil surface specifically we examined how shoot descent by root contraction in the presence or absence of soil rocks influences shoot temperatures and transpiration methods root contraction was identified by measuring shoot descent and anatomical analysis temperatures and transpiration were measured for plants at two heights in sandy and rocky soil and temperature tolerances were determined by vital staining key results plants embedded in rocky soil survived an extreme heat episode unlike plants in sandy soil though rocks did not moderate low temperatures root contraction occurred regardless of season and soil moisture xylem conduits wide band tracheids formed a compressible lattice that decreased root length as rays enlarged the root base radially plant position in the soil did not affect transpiration conclusions contractile roots pulled plants of a fissuratus into the soil at rates of mm yr maintaining shoots level with the soil surface kept plant temperatures below the high lethal temperature and improved survivorship in soil shaded by surface rocks
insects did it first a micropatterned adhesive tape for robotic applications ||||| based on the structural and experimental studies of more than insect species from different lineages we have developed and characterized a bioinspired polymer material with the ability of multiple glue free bonding and debonding the material surface is covered with a pattern of microstructures which resembles the geometry of tenent hairs previously described from the feet of flies beetles earwigs and other insects the tape with such a microstructure pattern demonstrates at least two times higher pull off force per unit apparent contact area compared to the flat polymer additionally the tape is less sensitive to contamination by dust particles than a commercially available pressure sensitive adhesive tape even if the insect tape is contaminated it can be washed with a soap solution in water in order to completely recover its adhesive properties we have successfully applied the tape to the g wall climbing robot mini whegs furthermore the tape can be used for multiple adhering of objects to glass surfaces or as a protective tape for sensitive glass surfaces of optical quality another area of potential applications is gripping and manipulation of objects with smooth surfaces
dissecting insect flight ||||| abstract what force does an insect wing generate finding answers to this enduring question is an essential step toward our understanding of interactions of moving objects with fluids that enable most living species such as insects birds and fish to travel efficiently and us to follow similar suit with sails oars and airfoils we give a brief history of research in insect flight and discuss recent findings in unsteady aerodynamics of flapping flight at intermediate range reynolds numbers in particular we examine the unsteady mechanisms in uniform and accelerated motions forward and hovering flight as well as passive flight of free falling objects the results obtained by taking the insects apart helped us to resolve previous puzzles about the force estimates in hovering insects to ellucidate basic mechanisms essential to flapping flight and to gain insights about the efficieny of flight
mechanical design in sea anemones ||||| by applying principles of fluid and solid mechanics to biological structures i have studied the morphological adaptations of two species of sea anemones to the mechanical activities they perform and the environmental forces they encounter the two species of anemones i used represent different extremes in mechanical behavior metridium senile a calm water species noted for the great range of shapes and sizes it can assume batham and pantin and anthopleura xanthogrammica a species occurring in areas exposed to extreme wave action hand dayton i chose anemones because they are simple in structure thus differences in morphology and function between species are easier to recognize and characterize than they would be for more complex animals
lactobacillus fermentum rc inhibits staphylococcus aureus infection of surgical implants in rats ||||| staphylococcus aureus is a common cause of community and hospital acquired infections moreover the clinical impact of s aureus is on the rise because of the global increase in the incidence of multidrug resistant strains and its growing prevalence as a major cause of surgical infections as a result there is a pressing need to identify new antistaphylococcal agents and preventative strategies that will help in the management of these types of infections this report describes the successful use of a probiotic lactobacillus fermentum rc and its secreted biosurfactant to inhibit surgical implant infections caused by s aureus l fermentum rc and its secreted biosurfactant both significantly inhibited s aureus infection and bacteria adherence to surgical implants
unique structural features facilitate lizard tail autotomy ||||| autotomy refers to the voluntary shedding of a body part a renowned example is tail loss among lizards as a response to attempted predation although many aspects of lizard tail autotomy have been studied the detailed morphology and mechanism remains unclear in the present study we showed that tail shedding by the tokay gecko gekko gecko and the associated extracellular matrix ecm rupture were independent of proteolysis instead lizard caudal autotomy relied on biological adhesion facilitated by surface microstructures results based on bio imaging techniques demonstrated that the tail of gekko gecko was pre severed at distinct sites and that its structural integrity depended on the adhesion between these segments
nanoscale design of snake skin for reptation locomotions via friction anisotropy ||||| multi mode scanning probe microscopy is employed to investigate the nanostructure of dermal samples from three types of snakes sophisticated friction modifying nanostructures are described these include an ordered microfibrillar array that can function to achieve mission adaptable friction characteristics significant reduction of adhesive forces in the contact areas caused by the double ridge nanoscale microfibrillar geometry provides ideal conditions for sliding in forward direction with minimum adhesive forces and friction low surface adhesion in these local contact points may reduce local wear and skin contamination by environmental debris the highly asymmetric pawl like profile of the microfibrillar ends with radius of curvature nm induces friction anisotropy in forward backward motions and serves as an effective stopper for backward motion preserving low friction for forward motion the system of continuous micropores penetrating through the snake skin may serve as a delivery system for lubrication anti adhesive lipid mixture that provides for boundary lubrication of snake skins
bromophycolide a targets heme crystallization in the human malaria parasite plasmodium falciparum ||||| plasmodium falciparum the most deadly human malaria parasite poses a major threat to human health worldwide with over million clinical cases and between one and two million deaths annually natural products and their synthetic derivatives have provided a significant number of successful antimalarial treatments to date representing approximately of current drugs quinine discovered from cinchona tree bark has been used to treat malaria for centuries and was the primary antimalarial drug until it was replaced by chloroquine a synthetic derivative in the s chloroquine became the mainstay antimalarial until resistant strains began to appear nearly a decade after its introduction artemisinin isolated from the plant artemisia annua used in traditional chinese medicine ushered in a new wave of antimalarials and became the most potent and rapid acting drug available several synthetic artemisinin derivatives have since been developed and artemisinin based combination therapies are currently in use throughout the world to treat this parasitic disease however artemisinin resistant strains have recently been reported and new antiparasitic drugs are urgently needed to combat these strains
anatomically diverse butterfly scales all produce structural colours by coherent scattering ||||| summary the structural colours of butterflies and moths lepidoptera have been attributed to a diversity of physical mechanisms including multilayer interference diffraction bragg scattering tyndall scattering and rayleigh scattering we used fibre optic spectrophotometry transmission electron microscopy tem and d fourier analysis to investigate the physical mechanisms of structural colour production in twelve lepidopteran species from four families representing all of the previously proposed anatomical and optical classes of butterfly nanostructure the d fourier analyses of tems of colour producing butterfly scales document that all species are appropriately nanostructured to produce visible colours by coherent scattering i e differential interference and reinforcement of scattered visible wavelengths previously hypothesized to produce a blue colour by incoherent tyndall scattering the scales of papilio zalmoxis are not appropriately nanostructured for incoherent scattering rather available data indicate that the blue of p zalmoxis is a fluorescent pigmentary colour despite their nanoscale anatomical diversity all structurally coloured butterfly scales share a single fundamental physical color production mechanism coherent scattering recognition of this commonality provides a new perspective on how the nanostructure and optical properties of structurally coloured butterfly scales evolved and diversified among and within lepidopteran clades
the position of lysine controls the catechol mediated surface adhesion and cohesion in underwater mussel adhesion ||||| intensive studies have found that dihydroxyphenylalanine dopa is one of the key molecules for underwater mussel adhesion although basic mechanisms of mussel adhesion have been elucidated little is known about how mussels control the balance between surface adhesion and cohesion which is critical for successful adhesion without peeling and or tearing in this work we focused on lysine lys molecules which are frequently flanked to dopa residues in interfacial adhesive proteins specifically their synergy and anti synergy on surface adhesion and cohesion three model peptides were designed to characterize flanking lys effects through nano mechanistic analyses we found that flanking lys enhanced surface adhesion but disrupted fe mediated cohesion through nuclear magnetic resonance analyses and density functional theory calculations we corroborated the synergetic effect on surface adhesion and anti synergetic effect on cohesion we also confirmed the consistency of flanking lys effects in the actual protein system thus we for the first time discovered that each dopa molecule in interfacial adhesive proteins is participated in surface adhesion and cohesion differently through controlling the existence of flanking lys our discovery enlightens how nature designs adhesive proteins through according roles of dopa
venom kinematics during prey capture in conus the biomechanics of a rapid injection system ||||| summary cone snails use an extensile tubular proboscis as a conduit to deliver a potent cocktail of bioactive venom peptides into their prey previous studies have focused mainly on understanding the venom s role in prey capture but successful prey capture requires both rapid physiological and biomechanical mechanisms conus catus a fish hunting species uses a high speed hydraulic mechanism to inject its hollow spear like radular tooth into prey we take an integrated approach to investigating the biomechanics of this process by coupling kinematic studies with morphological analyses taking advantage of the opaque venom and translucent proboscis of a mollusc hunting juvenile cone snail conus pennaceus we have determined that a high speed prey capture mechanism is not unique to cone species that hunt fish prey two morphological structures were found to play crucial roles in this process a constriction of the lumen near the tip of the proboscis composed of tall epithelial cells densely packed with microfilaments impedes forward movement of the radular tooth prior to its propulsion proximal to the constriction a muscular sphincter was found to regulate venom flow and pressurization in the proboscis in c pennaceus the rapid appearance and flushing of venom within the proboscis during prey capture suggests a mechanism involving the delivery of a discrete quantity of venom the interplay between these elements provides a unique and effective biomechanical injection system for the fast acting cone snail venom peptides
adaptive advantages of cooperative courtship for subordinate male lance tailed manakins ||||| male lance tailed manakins chiroxiphia lanceolata cooperate in complex courtship displays but the dominant alpha partner monopolizes mating opportunities this raises the question of why subordinates betas cooperate three nonexclusive hypotheses explain the adaptive basis of helping behavior by subordinate males cooperation may increase subordinates immediate reproductive success the reproductive success of close relatives or subordinates chances of future reproduction i demonstrated that beta males rarely sired chicks and were unrelated to their alpha partners but received delayed direct benefits from cooperation betas had an increased probability of becoming an alpha when compared to males that had not been betas to investigate the mechanism by which betas attain these adaptive benefits i examined betas success in replacing their alpha partners both in natural turnover events and when alphas were experimentally removed beta males did not consistently inherit alpha roles in the same territories where they served their beta tenure arguing that queuing for status does not fully explain the benefits of cooperation for betas instead betas may be apprenticing to develop effective and appropriate displays that enhance their subsequent success as alphas complex social affiliations appear to mediate selective pressure for cooperation in this species
spider web glue two proteins expressed from opposite strands of the same dna sequence ||||| the various silks that make up the web of the orb web spiders have been studied extensively however success in prey capture depends as much on the web glue as on the fibers spider silk glue which is considered one of the strongest and most effective biological glues is an aqueous solution secreted from the orb weaving spider s aggregate glands and coats the spiral prey capturing threads of their webs studies identified the major component of the glue as microscopic nodules made of a glycoprotein this study describes two newly discovered proteins that form the glue glycoprotein of the golden orb weaving spider nephila clavipes our results demonstrate that both proteins contain unique amino acid repetitive domains that are encoded by opposite strands of the same dna sequence thus the genome of the spider encodes two distinct yet functionally related genes by using both strands of an identical dna sequence moreover the closest match for the nonrepetitive region of one of the proteins is chitin binding proteins the web glue appears to have evolved a substantial level of sophistication matching that of the spider silk fibers
a buckling region in locust hindlegs contains resilin and absorbs energy when jumping or kicking goes wrong ||||| summary if a hindleg of a locust slips during jumping or misses its target during kicking energy generated by the two extensor tibiae muscles is no longer expended in raising the body or striking a target how then is the energy in a jump mj or kick mj dissipated a specialised buckling region found in the proximal hind tibia where the bending moment is high but not present in the other legs buckled and allowed the distal part of the tibia to extend in jumps when a hindleg slipped it bent by a mean of deg at a velocity of deg ms in kicks that failed to contact a target it bent by deg at a velocity of deg ms it also buckled deg at a rate of deg ms when the tibia was prevented from flexing fully about the femur in preparation for both these movements by experimentally buckling this region through deg at velocities of deg ms we showed that one hindleg could store about mj on bending of which mj was dissipated back to the leg on release a band of blue fluorescence was revealed at the buckling region under uv illumination that had the two key signatures of the elastic protein resilin a group of campaniform sensilla mm proximal to the buckling region responded to imposed buckling movements the features of the buckling region show that it can act as a shock absorber as proposed previously when jumping and kicking movements go wrong
polyphosphoprotein containing marine adhesives ||||| protein phosphorylation is an important regulator of both cellular and extracellular events recently protein phosphorylation has also emerged as an important process in biological adhesives during the last decade herbert waite and his group have indeed characterized several polyphosphoproteins from the adhesive secretions of two different marine organisms mussels and tube building worms this suggests the possibility that polyphosphoproteins could be important components of several bioadhesives and may therefore be widely distributed throughout the animal kingdom many amino acids can be targets for phosphorylation but only phosphoserine pser has been detected to date in marine adhesive proteins we investigated whether monoclonal antibodies directed against pser could be used to specifically label polyphosphoproteins in marine adhesives antibodies were applied on histological sections through the foot of the mussel mytilus edulis and through the building organ of the tube worm sabellaria alveolata in both cases anti pser binding was detected in the adhesive glands phenol gland and cement gland respectively however the intensity of the immunolabeling was different between the two species being weak in the former and strong in the latter with the use of these antibodies a new pser rich bioadhesive has been detected in cuvierian tubules the sticky defense organs of sea cucumbers immunoblots and amino acid analyses confirmed the presence of polyphosphoproteins in the adhesive secretion of the cuvierian tubules from three species of sea cucumber these findings bring to three the number of animal groups in which adhesive processes involve polyphosphoproteins and raise interesting questions about the convergent evolution of these adhesives
microbial conversion of selected azo dyes and their breakdown products ||||| four selected azo dyes acid orange acid orange methyl orange and methyl red were completely decolourised in the presence of anaerobic granular sludge while only methyl red was degraded in aerobic conditions using a conventional activated sludge additional experiments with culture broth devoid of cells showed that anaerobic decolourisation of azo dyes was performed by extracellular reducing agents produced by anaerobic bacteria this was further confirmed by abiotic experiments with sulphide and nadh the presence of redox mediators such as riboflavin led to dramatic acceleration of the anaerobic biodecolourisation process the azo dye reduction products were found to be sulphanilic acid and aminoresorcinol for acid orange sulphanilic acid and amino naphthol for acid orange n n dimethyl phenylenediamine and sulphanilic acid for methyl orange and n n dimethyl phenylenediamine and anthranilic acid for methyl red anaerobic toxicity assays showed that the azo dyes were more toxic than their breakdown products aromatic amines except amino naphthol in the presence of activated sludge only anthranilic acid was completely mineralised while sulphanilic acid was persistent aminoresorcinol amino naphthol and n n dimethyl phenylenediamine underwent autooxidation in aerobic conditions yielding coloured polymeric products on the contrary in the presence of granular methanogenic sludge aminoresorcinol amino naphthol and anthranilic acid were quantitatively methanised sulphanilic acid was partially mineralised while n n dimethyl phenylenediamine was only demethylated producing phenylenediamine as an end product
rheum palaestinum desert rhubarb a self irrigating desert plant ||||| the rare plant rheum palaestinum polygonaceae is a perennial hemicryptophyte that grows during the rainy winter in desert mountainous areas in israel and jordan that receive an average annual rainfall of ca mm it produces between one and four large round leaves that are tightly attached to the ground and form large rosettes of up to m these leaves differ markedly from the typical small leaves of most desert plants moreover they have a unique d morphology resembling a scaled down mountainous area with well developed steep drainage systems raising the question which selective agents were involved in their evolution we propose that the large leaves collect rainwater that then infiltrates the soil surrounding the root we measured the seasonal course of leaf growth examined the area of wet soil surrounding the root after actual and simulated rain and modeled the water harvesting capacity using the plant leaf area and the weekly precipitation we show that even in the slightest rains water flows above the veins to the leaf s base where it irrigates the vertical root a typical plant harvests more than cm of water per year and enjoys a water regime of about mm year equivalent to the water supply in a mediterranean climate this is the first example of self irrigation by large leaves in a desert plant creating a leaf made mini oasis
young wallabies get a free ride ||||| wallabies and kangaroos increase their speed of hopping with little increase in their use of metabolic energy apparently by means of elastic energy savings in their hindlimb tendons here we report that because of this storage capacity female tammar wallabies can carry large young in their pouch at very low cost with no increase in metabolic energy expenditure
carbon acquisition by diatoms ||||| diatoms are responsible for up to of primary productivity in the ocean and complete genome sequences are available for two species however there are very significant gaps in our understanding of how diatoms take up and assimilate inorganic c diatom plastids originate from secondary endosymbiosis with a red alga and their form id rubisco ribulose bisphosphate carboxylase oxygenase from horizontal gene transfer which means that embryophyte paradigms can only give general guidance as to their c acquisition mechanisms although diatom rubiscos have relatively high co affinity and co o selectivity the low diffusion coefficient for co in water has the potential to restrict the rate of photosynthesis diatoms growing in their natural aquatic habitats operate inorganic c concentrating mechanisms ccms which provide a steady state co concentration around rubisco higher than that in the medium how these ccms work is still a matter of debate however it is known that both co and hco are taken up and an obvious but as yet unproven possibility is that active transport of these species across the plasmalemma and or the four membrane plastid envelope is the basis of the ccm in one marine diatom there is evidence of c like biochemistry which could act as or be part of a ccm alternative mechanisms which have not been eliminated include the production of co from hco at low ph maintained by a h pump in a compartment close to that containing rubisco
dynamic fracture resilience of elk antler biomimetic inspiration for improved crashworthiness ||||| the antler of the north american elk has been shown to have impressive fracture resistance under quasi static loads but given its viscoelastic behavior and impact nature of loading questions remain as to its mechanical and in particular fracture behavior under dynamic loading samples were tested using a unique split pressure hopkin son bar sphb for four point bending experiments in order to measure the fracture toughness of this material interestingly the hierarchical structure of antler had a strong influence on crack propagation characteristics and cracks tended to propagate along the osteonal growth direction whether loaded parallel or perpendicular to the osteonal growth direction this occurred to such a degree so as to stop all crack propagation through the sample on transverse specimens thus inhibiting the ability to measure a valid crack initiation toughness and demonstrating the extreme resilience of antler to resist dynamic fracture the high resilience of antler to impact loading may serve as biomimetic inspiration to future material development for crashworthiness and defense applications
light transmission in window leaved plants ||||| window leaved plants are succulent plants which possess areas of clear epidermis on their leaves the underlying water storage tissue is transparent to allow light penetration to the internal chlorenchyma the most highly evolved window leaved plants with the most transparent tissue grow completely underground in desert regions only the rounded leaf tips are level with the soil surface and directly exposed to incident light light transmission curves were measured using live windows of five species of plants from three families liliaceae piperaceae mesembryanthemaceae these results suggest that subterranean window leaves may be limited to a relatively short effective maximum length because of light absorption by the tissues involved scanning electron micrographs sem of these plants show considerable differences in surface structure which may help to modulate incident light comparisons with related mesembryanthemaceae illustrate that a complex series of adaptations have been developed to allow un
