petalID,doi,venue,url,title_full,abstract_full,text_raw
1433,10.1186/S40462-021-00247-9,[],https://www.semanticscholar.org/paper/bafdb5f75a2593a0dcc1bac99351478445cdecff,Wave-slope soaring of the brown pelican,"Background From the laboratory at Scripps Institution of Oceanography, it is common to see the brown pelican ( Pelecanus occidentalis ) traveling along the crests of ocean waves just offshore of the surf-zone. When flying in this manner, the birds can travel long distances without flapping, centimeters above the ocean’s surface. Here we derive a theoretical framework for assessing the energetic savings related to this behavior, ‘wave-slope soaring,’ in which an organism in flight takes advantage of localized updrafts caused by traveling ocean surface gravity waves. Methods The energy cost of steady, constant altitude flight in and out of ground effect are analyzed as controls. Potential flow theory is used to quantify the ocean wave-induced wind associated with near-shoaling, weakly nonlinear, shallow water ocean surface gravity waves moving through an atmosphere initially at rest. Using perturbation theory and the Green’s function for Laplace’s equation in 2D with Dirichlet boundary conditions, we obtain integrals for the horizontal and vertical components of the wave-induced wind in a frame of reference moving with the wave. Wave-slope soaring flight is then analyzed using an energetics-based approach for waves under a range of ocean conditions and the body plan of P. occidentalis. Results For ground effect flight, we calculate a ∼15 - 25% reduction in cost of transport as compared with steady, level flight out of ground effect. When wave-slope soaring is employed at flight heights ∼2m in typical ocean conditions (2m wave height, 15s period), we calculate 60-70% reduction in cost of transport as compared with flight in ground effect. A relatively small increase in swell amplitude or decrease in flight height allows up to 100% of the cost of transport to be offset by wave-slope soaring behavior. Conclusions The theoretical development presented here suggests there are energy savings associated with wave-slope soaring. Individual brown pelicans may significantly decrease their cost of transport utilizing this mode of flight under typical ocean conditions. Thus wave-slope soaring may provide fitness benefit to these highly mobile organisms that depend on patchy prey distribution over large home ranges.","Wave-slope soaring of the brown pelican. Background From the laboratory at Scripps Institution of Oceanography, it is common to see the brown pelican ( Pelecanus occidentalis ) traveling along the crests of ocean waves just offshore of the surf-zone. When flying in this manner, the birds can travel long distances without flapping, centimeters above the ocean’s surface. Here we derive a theoretical framework for assessing the energetic savings related to this behavior, ‘wave-slope soaring,’ in which an organism in flight takes advantage of localized updrafts caused by traveling ocean surface gravity waves. Methods The energy cost of steady, constant altitude flight in and out of ground effect are analyzed as controls. Potential flow theory is used to quantify the ocean wave-induced wind associated with near-shoaling, weakly nonlinear, shallow water ocean surface gravity waves moving through an atmosphere initially at rest. Using perturbation theory and the Green’s function for Laplace’s equation in 2D with Dirichlet boundary conditions, we obtain integrals for the horizontal and vertical components of the wave-induced wind in a frame of reference moving with the wave. Wave-slope soaring flight is then analyzed using an energetics-based approach for waves under a range of ocean conditions and the body plan of P. occidentalis. Results For ground effect flight, we calculate a ∼15 - 25% reduction in cost of transport as compared with steady, level flight out of ground effect. When wave-slope soaring is employed at flight heights ∼2m in typical ocean conditions (2m wave height, 15s period), we calculate 60-70% reduction in cost of transport as compared with flight in ground effect. A relatively small increase in swell amplitude or decrease in flight height allows up to 100% of the cost of transport to be offset by wave-slope soaring behavior. Conclusions The theoretical development presented here suggests there are energy savings associated with wave-slope soaring. Individual brown pelicans may significantly decrease their cost of transport utilizing this mode of flight under typical ocean conditions. Thus wave-slope soaring may provide fitness benefit to these highly mobile organisms that depend on patchy prey distribution over large home ranges."
1434,10.1016/J.CUB.2021.03.103,[],https://www.semanticscholar.org/paper/943463953d1d052d0371f93773d4cedaaf54e65e,Map-like use of Earth’s magnetic field in sharks,"Migration is common in marine animals,1-5 and use of the map-like information of Earth's magnetic field appears to play an important role.2,6-9 While sharks are iconic migrants10-12 and well known for their sensitivity to electromagnetic fields,13-20 whether this ability is used for navigation is unresolved.14,17,21,22 We conducted magnetic displacement experiments on wild-caught bonnetheads (Sphyrna tiburo) and show that magnetic map cues can elicit homeward orientation. We further show that use of a magnetic map to derive positional information may help explain aspects of the genetic structure of bonnethead populations in the northwest Atlantic.23-26 These results offer a compelling explanation for the puzzle of how migratory routes and population structure are maintained in marine environments, where few physical barriers limit movements of vagile species. VIDEO ABSTRACT.","Map-like use of Earth’s magnetic field in sharks. Migration is common in marine animals,1-5 and use of the map-like information of Earth's magnetic field appears to play an important role.2,6-9 While sharks are iconic migrants10-12 and well known for their sensitivity to electromagnetic fields,13-20 whether this ability is used for navigation is unresolved.14,17,21,22 We conducted magnetic displacement experiments on wild-caught bonnetheads (Sphyrna tiburo) and show that magnetic map cues can elicit homeward orientation. We further show that use of a magnetic map to derive positional information may help explain aspects of the genetic structure of bonnethead populations in the northwest Atlantic.23-26 These results offer a compelling explanation for the puzzle of how migratory routes and population structure are maintained in marine environments, where few physical barriers limit movements of vagile species. VIDEO ABSTRACT."
1435,10.1016/J.CUB.2021.04.040,[],https://www.semanticscholar.org/paper/38d6d975046d2101dc569eed409dc2a120ebfd16,Repeated evolution of underwater rebreathing in diving Anolis lizards,"Air-based respiration limits the use of aquatic environments by ancestrally terrestrial animals. To overcome this challenge, diving arthropods have evolved to respire without resurfacing using air held between their cuticle and surrounding water.1-4 Inspired by natural history observations in Haiti (unpublished data) and Costa Rica,5,6 we conducted experiments documenting routine air-based underwater respiration in several distantly related semi-aquatic Anolis lizard species. Semi-aquatic anoles live along neotropical streams and frequently dive for refuge or food,7-12 remaining underwater for up to 18 min. While submerged, these lizards iteratively expire and re-inspire narial air bubbles-underwater ""rebreathing."" Rebreathed air is used in respiration, as the partial pressure of oxygen in the bubbles decreases with experimental submersion time in living anoles, but not in mechanical controls. Non-aquatic anoles occasionally rebreathe when submerged but exhibit more rudimentary rebreathing behaviors. Anole rebreathing is facilitated by a thin air layer (i.e., a ""plastron,"" sensu Brocher13) supported by the animal's rugose skin upon submergence. We suggest that hydrophobic skin, which we observed in all sampled anoles,14,15 may have been exaptative, facilitating the repeated evolution of specialized rebreathing in species that regularly dive. Phylogenetic analyses strongly suggest that specialized rebreathing is adaptive for semi-aquatic habitat specialists. Air-based rebreathing may enhance dive performance by incorporating dead space air from the buccal cavity or plastron into the lungs, facilitating clearance of carbon dioxide, or allowing uptake of oxygen from surrounding water (i.e., a ""physical gill"" mechanism4,16).","Repeated evolution of underwater rebreathing in diving Anolis lizards. Air-based respiration limits the use of aquatic environments by ancestrally terrestrial animals. To overcome this challenge, diving arthropods have evolved to respire without resurfacing using air held between their cuticle and surrounding water.1-4 Inspired by natural history observations in Haiti (unpublished data) and Costa Rica,5,6 we conducted experiments documenting routine air-based underwater respiration in several distantly related semi-aquatic Anolis lizard species. Semi-aquatic anoles live along neotropical streams and frequently dive for refuge or food,7-12 remaining underwater for up to 18 min. While submerged, these lizards iteratively expire and re-inspire narial air bubbles-underwater ""rebreathing."" Rebreathed air is used in respiration, as the partial pressure of oxygen in the bubbles decreases with experimental submersion time in living anoles, but not in mechanical controls. Non-aquatic anoles occasionally rebreathe when submerged but exhibit more rudimentary rebreathing behaviors. Anole rebreathing is facilitated by a thin air layer (i.e., a ""plastron,"" sensu Brocher13) supported by the animal's rugose skin upon submergence. We suggest that hydrophobic skin, which we observed in all sampled anoles,14,15 may have been exaptative, facilitating the repeated evolution of specialized rebreathing in species that regularly dive. Phylogenetic analyses strongly suggest that specialized rebreathing is adaptive for semi-aquatic habitat specialists. Air-based rebreathing may enhance dive performance by incorporating dead space air from the buccal cavity or plastron into the lungs, facilitating clearance of carbon dioxide, or allowing uptake of oxygen from surrounding water (i.e., a ""physical gill"" mechanism4,16)."
1436,10.1016/J.ACTBIO.2014.03.020,[],https://www.semanticscholar.org/paper/a4c51112e79b5797b9ca009c00154f6486da9f5d,Eggshell membrane biomaterial as a platform for applications in materials science.,"Eggshell membrane (ESM) is a unique biomaterial, which is generally considered as waste. However, it has extraordinary properties which can be utilized in various fields and its potential applications are therefore now being widely studied. The first part of this review focuses on the chemical composition and morphology of ESM. The main areas of ESM application are discussed in the second part. These applications include its utilization as a biotemplate for the synthesis of nanoparticles; as a sorbent of heavy metals, organics, dyes, sulfonates and fluorides; as the main component of biosensors; in medicine; and various other applications. For each area of interest, a detailed literature survey is given.","Eggshell membrane biomaterial as a platform for applications in materials science.. Eggshell membrane (ESM) is a unique biomaterial, which is generally considered as waste. However, it has extraordinary properties which can be utilized in various fields and its potential applications are therefore now being widely studied. The first part of this review focuses on the chemical composition and morphology of ESM. The main areas of ESM application are discussed in the second part. These applications include its utilization as a biotemplate for the synthesis of nanoparticles; as a sorbent of heavy metals, organics, dyes, sulfonates and fluorides; as the main component of biosensors; in medicine; and various other applications. For each area of interest, a detailed literature survey is given."
1437,10.1098/RSIF.2014.0321,[],https://www.semanticscholar.org/paper/963f758573fdf12d692fd4fbdfbe81c541ba690f,The structure and mechanics of Moso bamboo material,"Although bamboo has been used structurally for millennia, there is currently increasing interest in the development of renewable and sustainable structural bamboo products (SBPs). These SBPs are analogous to wood products such as plywood, oriented strand board and glue-laminated wood. In this study, the properties of natural Moso bamboo (Phyllostachys pubescens) are investigated to further enable the processing and design of SBPs. The radial and longitudinal density gradients in bamboo give rise to variations in the mechanical properties. Here, we measure the flexural properties of Moso bamboo in the axial direction, along with the compressive strengths in the axial and transverse directions. Based on the microstructural variations (observed with scanning electron microscopy) and extrapolated solid cell wall properties of bamboo, we develop models, which describe the experimental results well. Compared to common North American construction woods loaded along the axial direction, Moso bamboo is approximately as stiff and substantially stronger, in both flexure and compression but denser. This work contributes to critical knowledge surrounding the microstructure and mechanical properties of bamboo, which are vital to the engineering and design of sustainable SBPs.","The structure and mechanics of Moso bamboo material. Although bamboo has been used structurally for millennia, there is currently increasing interest in the development of renewable and sustainable structural bamboo products (SBPs). These SBPs are analogous to wood products such as plywood, oriented strand board and glue-laminated wood. In this study, the properties of natural Moso bamboo (Phyllostachys pubescens) are investigated to further enable the processing and design of SBPs. The radial and longitudinal density gradients in bamboo give rise to variations in the mechanical properties. Here, we measure the flexural properties of Moso bamboo in the axial direction, along with the compressive strengths in the axial and transverse directions. Based on the microstructural variations (observed with scanning electron microscopy) and extrapolated solid cell wall properties of bamboo, we develop models, which describe the experimental results well. Compared to common North American construction woods loaded along the axial direction, Moso bamboo is approximately as stiff and substantially stronger, in both flexure and compression but denser. This work contributes to critical knowledge surrounding the microstructure and mechanical properties of bamboo, which are vital to the engineering and design of sustainable SBPs."
1438,10.1073/PNAS.2018188118,[],https://www.semanticscholar.org/paper/1be0be97e48f9c090d80466de774556865abbd00,Neurophysiological coordination of duet singing,"Significance Cooperation, turn taking, and other social behaviors often depend on temporal coordination between individuals. How brains use sensory cues from participants to synchronize performances is not known. We examined the interactions between sensory cues and motor activity in the brains of female and male plain-tailed wrens that rapidly take turns to produce a duet that sounds as if a single bird is singing. We made simultaneous neurophysiological recordings from the brains of pairs of awake, duetting wrens. We discovered that inhibition driven by auditory feedback from the partner alternated with the premotor activity used by each individual to produce its own vocalizations. These data show how sensory feedback links the brains of cooperating animals through the modulation of motor circuits. Coordination of behavior for cooperative performances often relies on linkages mediated by sensory cues exchanged between participants. How neurophysiological responses to sensory information affect motor programs to coordinate behavior between individuals is not known. We investigated how plain-tailed wrens (Pheugopedius euophrys) use acoustic feedback to coordinate extraordinary duet performances in which females and males rapidly take turns singing. We made simultaneous neurophysiological recordings in a song control area “HVC” in pairs of singing wrens at a field site in Ecuador. HVC is a premotor area that integrates auditory feedback and is necessary for song production. We found that spiking activity of HVC neurons in each sex increased for production of its own syllables. In contrast, hearing sensory feedback produced by the bird’s partner decreased HVC activity during duet singing, potentially coordinating HVC premotor activity in each bird through inhibition. When birds sang alone, HVC neurons in females but not males were inhibited by hearing the partner bird. When birds were anesthetized with urethane, which antagonizes GABAergic (γ-aminobutyric acid) transmission, HVC neurons were excited rather than inhibited, suggesting a role for GABA in the coordination of duet singing. These data suggest that HVC integrates information across partners during duets and that rapid turn taking may be mediated, in part, by inhibition.","Neurophysiological coordination of duet singing. Significance Cooperation, turn taking, and other social behaviors often depend on temporal coordination between individuals. How brains use sensory cues from participants to synchronize performances is not known. We examined the interactions between sensory cues and motor activity in the brains of female and male plain-tailed wrens that rapidly take turns to produce a duet that sounds as if a single bird is singing. We made simultaneous neurophysiological recordings from the brains of pairs of awake, duetting wrens. We discovered that inhibition driven by auditory feedback from the partner alternated with the premotor activity used by each individual to produce its own vocalizations. These data show how sensory feedback links the brains of cooperating animals through the modulation of motor circuits. Coordination of behavior for cooperative performances often relies on linkages mediated by sensory cues exchanged between participants. How neurophysiological responses to sensory information affect motor programs to coordinate behavior between individuals is not known. We investigated how plain-tailed wrens (Pheugopedius euophrys) use acoustic feedback to coordinate extraordinary duet performances in which females and males rapidly take turns singing. We made simultaneous neurophysiological recordings in a song control area “HVC” in pairs of singing wrens at a field site in Ecuador. HVC is a premotor area that integrates auditory feedback and is necessary for song production. We found that spiking activity of HVC neurons in each sex increased for production of its own syllables. In contrast, hearing sensory feedback produced by the bird’s partner decreased HVC activity during duet singing, potentially coordinating HVC premotor activity in each bird through inhibition. When birds sang alone, HVC neurons in females but not males were inhibited by hearing the partner bird. When birds were anesthetized with urethane, which antagonizes GABAergic (γ-aminobutyric acid) transmission, HVC neurons were excited rather than inhibited, suggesting a role for GABA in the coordination of duet singing. These data suggest that HVC integrates information across partners during duets and that rapid turn taking may be mediated, in part, by inhibition."
1439,10.1016/J.MEDJ.2021.04.004,[],https://www.semanticscholar.org/paper/1ba8adcce7a46c06ff0d09025a2baa16a95fa52f,Mammalian enteral ventilation ameliorates respiratory failure,"Summary Background Several aquatic organisms such as loaches have evolved unique intestinal breathing mechanisms to survive under extensive hypoxia. To date, it is highly controversial whether such capability can be adapted in mammalian species as another site for gas exchange. Here, we report the advent of the intestinal breathing phenomenon in mammalians by exploiting EVA (enteral ventilation via anus). Methods Two different modes of EVA were investigated in an experimental model of respiratory failure: intra-rectal oxygen O2 gas ventilation (g-EVA) or liquid ventilation (l-EVA) with oxygenated perfluorocarbon. After induction of type 1 respiratory failure, we analyzed the effectiveness of g-EVA and I-EVA in mouse and pig, followed by preclinical safety analysis in rat. Findings Both intra-rectal O2 gas and oxygenated liquid delivery were shown to provide vital rescue of experimental models of respiratory failure, improving survival, behavior, and systemic O2 level. A rodent and porcine model study confirmed the tolerable and repeatable features of an enema-like l-EVA procedure with no major signs of complications. Conclusions EVA has proven effective in mammalians such that it oxygenated systemic circulation and ameliorated respiratory failure. Due to the proven safety of perfluorochemicals in clinics, EVA potentially provides an adjunctive means of oxygenation for patients under respiratory distress conditions. Funding This work is funded by the Research Program on Emerging and Re-emerging Infectious Diseases, Research Projects on COVID-19 (JP20fk0108278, 20fk0108506h0001), from the Japan Agency for Medical Research and Development (AMED), to T.T.; Strategic Promotion for Practical Application of Innovative Medical Technology, Seeds A (A145), to T.T.; and KAKENHI 19K22657, to T.C.-Y. This research is partially supported by the AMED Translational Research Program; Strategic Promotion for Practical Application of Innovative Medical Technology (TR-SPRINT), to T.C.-Y.; and AMED JP18bm0704025h0001 (Program for Technological Innovation of Regenerative Medicine), to T.T.","Mammalian enteral ventilation ameliorates respiratory failure. Summary Background Several aquatic organisms such as loaches have evolved unique intestinal breathing mechanisms to survive under extensive hypoxia. To date, it is highly controversial whether such capability can be adapted in mammalian species as another site for gas exchange. Here, we report the advent of the intestinal breathing phenomenon in mammalians by exploiting EVA (enteral ventilation via anus). Methods Two different modes of EVA were investigated in an experimental model of respiratory failure: intra-rectal oxygen O2 gas ventilation (g-EVA) or liquid ventilation (l-EVA) with oxygenated perfluorocarbon. After induction of type 1 respiratory failure, we analyzed the effectiveness of g-EVA and I-EVA in mouse and pig, followed by preclinical safety analysis in rat. Findings Both intra-rectal O2 gas and oxygenated liquid delivery were shown to provide vital rescue of experimental models of respiratory failure, improving survival, behavior, and systemic O2 level. A rodent and porcine model study confirmed the tolerable and repeatable features of an enema-like l-EVA procedure with no major signs of complications. Conclusions EVA has proven effective in mammalians such that it oxygenated systemic circulation and ameliorated respiratory failure. Due to the proven safety of perfluorochemicals in clinics, EVA potentially provides an adjunctive means of oxygenation for patients under respiratory distress conditions. Funding This work is funded by the Research Program on Emerging and Re-emerging Infectious Diseases, Research Projects on COVID-19 (JP20fk0108278, 20fk0108506h0001), from the Japan Agency for Medical Research and Development (AMED), to T.T.; Strategic Promotion for Practical Application of Innovative Medical Technology, Seeds A (A145), to T.T.; and KAKENHI 19K22657, to T.C.-Y. This research is partially supported by the AMED Translational Research Program; Strategic Promotion for Practical Application of Innovative Medical Technology (TR-SPRINT), to T.C.-Y.; and AMED JP18bm0704025h0001 (Program for Technological Innovation of Regenerative Medicine), to T.T."
1440,10.1111/NPH.17444,[],https://www.semanticscholar.org/paper/3e2e24c5daac65d710cafcb47f3ee48efb8edea7,Phytohormone-dependent plant defense signaling orchestrated by oral bacteria of the herbivore Spodoptera litura.,"A vast array of herbivorous arthropods live with symbiotic microorganisms. However, little is known about the nature and functional mechanism of bacterial effects on plant defense responses towards herbivores. We explored the role of microbes present in extracts of oral secretion (OS) isolated from larvae of Spodoptera litura, a generalist herbivore, in phytohormone signaling-dependent defense responses in Arabidopsis thaliana (arabidopsis). In response to mechanical damage (MD) with application of bacteria-free OS (OS- ) prepared by sterilization or filtration of OS, arabidopsis leaves exhibited enhanced de novo synthesis of oxylipins, and induction of transcript levels of the responsible genes, in comparison to those in leaves with MD + non-sterilized OS (OS+ ), indicating that OS bacteria serve as suppressors of these genes. By contrast, de novo synthesis/signaling of salicylic acid and signaling of abscisic acid were enhanced by OS bacteria. These signaling networks were cross-regulated by each other. Meta-analysis of OS bacteria identified 70 bacterial strains. Among them was Staphylococcus epidermidis, an anaerobic staphylococcus that was shown to contribute to the suppression/manipulation of phytohormone-dependent plant defense signaling. The presence of OS bacteria was consequently beneficial for S. litura larvae hosted by Brassicaceae.","Phytohormone-dependent plant defense signaling orchestrated by oral bacteria of the herbivore Spodoptera litura.. A vast array of herbivorous arthropods live with symbiotic microorganisms. However, little is known about the nature and functional mechanism of bacterial effects on plant defense responses towards herbivores. We explored the role of microbes present in extracts of oral secretion (OS) isolated from larvae of Spodoptera litura, a generalist herbivore, in phytohormone signaling-dependent defense responses in Arabidopsis thaliana (arabidopsis). In response to mechanical damage (MD) with application of bacteria-free OS (OS- ) prepared by sterilization or filtration of OS, arabidopsis leaves exhibited enhanced de novo synthesis of oxylipins, and induction of transcript levels of the responsible genes, in comparison to those in leaves with MD + non-sterilized OS (OS+ ), indicating that OS bacteria serve as suppressors of these genes. By contrast, de novo synthesis/signaling of salicylic acid and signaling of abscisic acid were enhanced by OS bacteria. These signaling networks were cross-regulated by each other. Meta-analysis of OS bacteria identified 70 bacterial strains. Among them was Staphylococcus epidermidis, an anaerobic staphylococcus that was shown to contribute to the suppression/manipulation of phytohormone-dependent plant defense signaling. The presence of OS bacteria was consequently beneficial for S. litura larvae hosted by Brassicaceae."
1441,10.1073/PNAS.2024329118,[],https://www.semanticscholar.org/paper/4d89089dfe37e1d31e22ac426d2947c340b7e9e4,Self-adaptive and efficient propulsion of Ray sperms at different viscosities enabled by heterogeneous dual helixes,"Significance For decades, the propulsion of sperms has been traditionally attributed to the beating or rotating of the soft tails. However, this work disclosed an unusual swimming model of Ray sperms whose propulsion is from not only the helical tail but also the unique spiral head (i.e., the head can contribute ∼31% of the force in propulsion). Such a propulsion mechanism provides Ray sperms with high adaptability to large environmental viscosities along with advantages in linearity, straightness, and efficiency. This study expands our knowledge on the microorganisms’ motion and provides inspirations for engineering design. We disclose a peculiar rotational propulsion mechanism of Ray sperms enabled by its unusual heterogeneous dual helixes with a rigid spiral head and a soft tail, named Heterogeneous Dual Helixes (HDH) model for short. Different from the conventional beating propulsion of sperm, the propulsion of Ray sperms is from both the rotational motion of the soft helical tail and the rigid spiral head. Such heterogeneous dual helical propulsion style provides the Ray sperm with high adaptability in viscous solutions along with advantages in linearity, straightness, and bidirectional motion. This HDH model is further corroborated by a miniature swimming robot actuated via a rigid spiral head and a soft tail, which demonstrates similar superiorities over conventional ones in terms of adaptability and efficiency under the same power input. Such findings expand our knowledge on microorganisms’ motion, motivate further studies on natural fertilization, and inspire engineering designs.","Self-adaptive and efficient propulsion of Ray sperms at different viscosities enabled by heterogeneous dual helixes. Significance For decades, the propulsion of sperms has been traditionally attributed to the beating or rotating of the soft tails. However, this work disclosed an unusual swimming model of Ray sperms whose propulsion is from not only the helical tail but also the unique spiral head (i.e., the head can contribute ∼31% of the force in propulsion). Such a propulsion mechanism provides Ray sperms with high adaptability to large environmental viscosities along with advantages in linearity, straightness, and efficiency. This study expands our knowledge on the microorganisms’ motion and provides inspirations for engineering design. We disclose a peculiar rotational propulsion mechanism of Ray sperms enabled by its unusual heterogeneous dual helixes with a rigid spiral head and a soft tail, named Heterogeneous Dual Helixes (HDH) model for short. Different from the conventional beating propulsion of sperm, the propulsion of Ray sperms is from both the rotational motion of the soft helical tail and the rigid spiral head. Such heterogeneous dual helical propulsion style provides the Ray sperm with high adaptability in viscous solutions along with advantages in linearity, straightness, and bidirectional motion. This HDH model is further corroborated by a miniature swimming robot actuated via a rigid spiral head and a soft tail, which demonstrates similar superiorities over conventional ones in terms of adaptability and efficiency under the same power input. Such findings expand our knowledge on microorganisms’ motion, motivate further studies on natural fertilization, and inspire engineering designs."
1442,10.1016/J.BONE.2019.115046,[],https://www.semanticscholar.org/paper/3c189bd43d12b32ad92bb578f3826901648b0ca0,"Antlers - Evolution, development, structure, composition, and biomechanics of an outstanding type of bone.","Antlers are bony appendages of deer that undergo periodic regeneration from the top of permanent outgrowths (the pedicles) of the frontal bones. Of the ""less familiar"" bone types whose study was advocated by John Currey to gain a better understanding of structure-function relationships of mineralized tissues and organs, antlers were of special interest to him. The present review summarizes our current knowledge about the evolution, development, structure, mineralization, and biomechanics of antlers and how their formation is affected by environmental factors like nutrition. Furthermore, the potential role of antlers as a model in bone biology and several fields of biomedicine as well as their use as a monitoring tool in environmental studies are discussed.","Antlers - Evolution, development, structure, composition, and biomechanics of an outstanding type of bone.. Antlers are bony appendages of deer that undergo periodic regeneration from the top of permanent outgrowths (the pedicles) of the frontal bones. Of the ""less familiar"" bone types whose study was advocated by John Currey to gain a better understanding of structure-function relationships of mineralized tissues and organs, antlers were of special interest to him. The present review summarizes our current knowledge about the evolution, development, structure, mineralization, and biomechanics of antlers and how their formation is affected by environmental factors like nutrition. Furthermore, the potential role of antlers as a model in bone biology and several fields of biomedicine as well as their use as a monitoring tool in environmental studies are discussed."
1443,10.1242/JEB.240861,[],https://www.semanticscholar.org/paper/b7e7187c0ec9b61fa806af3a94ed40af97ec8d3a,Bumblebees can detect floral humidity,"ABSTRACT Floral humidity, a region of elevated humidity in the headspace of the flower, occurs in many plant species and may add to their multimodal floral displays. So far, the ability to detect and respond to floral humidity cues has been only established for hawkmoths when they locate and extract nectar while hovering in front of some moth-pollinated flowers. To test whether floral humidity can be used by other more widespread generalist pollinators, we designed artificial flowers that presented biologically relevant levels of humidity similar to those shown by flowering plants. Bumblebees showed a spontaneous preference for flowers that produced higher floral humidity. Furthermore, learning experiments showed that bumblebees are able to use differences in floral humidity to distinguish between rewarding and non-rewarding flowers. Our results indicate that bumblebees are sensitive to different levels of floral humidity. In this way floral humidity can add to the information provided by flowers and could impact pollinator behaviour more significantly than previously thought.","Bumblebees can detect floral humidity. ABSTRACT Floral humidity, a region of elevated humidity in the headspace of the flower, occurs in many plant species and may add to their multimodal floral displays. So far, the ability to detect and respond to floral humidity cues has been only established for hawkmoths when they locate and extract nectar while hovering in front of some moth-pollinated flowers. To test whether floral humidity can be used by other more widespread generalist pollinators, we designed artificial flowers that presented biologically relevant levels of humidity similar to those shown by flowering plants. Bumblebees showed a spontaneous preference for flowers that produced higher floral humidity. Furthermore, learning experiments showed that bumblebees are able to use differences in floral humidity to distinguish between rewarding and non-rewarding flowers. Our results indicate that bumblebees are sensitive to different levels of floral humidity. In this way floral humidity can add to the information provided by flowers and could impact pollinator behaviour more significantly than previously thought."
1444,10.1126/SCIENCE.ABF4557,[],https://www.semanticscholar.org/paper/4ee7c1b155cad5678a71ce9f34c8287be540a05d,Skeletal muscle thermogenesis enables aquatic life in the smallest marine mammal,"Keeping warm when small Several mammal species live in cold-water environments, enabled by adaptations such as blubber and large size. A notable exception to this rule is the sea otter, a species that is orders of magnitude smaller and skinnier than the others. It is known that the sea otter's unusually thick fur helps, but Wright et al. show that they are also internally warmed by thermogenic leak from skeletal muscle, a process that elevates their metabolic rate three times above that expected for their size. This mechanism is present even in infants with immature muscles, providing these animals with internal warmth from birth. Science, abf4557, this issue p. 223 Thermogenesis is a primary regulator of sea otter muscle metabolism, allowing them to inhabit cold water. Basal metabolic rate generally scales with body mass in mammals, and variation from predicted levels indicates adaptive metabolic remodeling. As a thermogenic adaptation for living in cool water, sea otters have a basal metabolic rate approximately three times that of the predicted rate; however, the tissue-level source of this hypermetabolism is unknown. Because skeletal muscle is a major determinant of whole-body metabolism, we characterized respiratory capacity and thermogenic leak in sea otter muscle. Compared with that of previously sampled mammals, thermogenic muscle leak capacity was elevated and could account for sea otter hypermetabolism. Muscle respiratory capacity was modestly elevated and reached adult levels in neonates. Premature metabolic development and high leak rate indicate that sea otter muscle metabolism is regulated by thermogenic demand and is the source of basal hypermetabolism.","Skeletal muscle thermogenesis enables aquatic life in the smallest marine mammal. Keeping warm when small Several mammal species live in cold-water environments, enabled by adaptations such as blubber and large size. A notable exception to this rule is the sea otter, a species that is orders of magnitude smaller and skinnier than the others. It is known that the sea otter's unusually thick fur helps, but Wright et al. show that they are also internally warmed by thermogenic leak from skeletal muscle, a process that elevates their metabolic rate three times above that expected for their size. This mechanism is present even in infants with immature muscles, providing these animals with internal warmth from birth. Science, abf4557, this issue p. 223 Thermogenesis is a primary regulator of sea otter muscle metabolism, allowing them to inhabit cold water. Basal metabolic rate generally scales with body mass in mammals, and variation from predicted levels indicates adaptive metabolic remodeling. As a thermogenic adaptation for living in cool water, sea otters have a basal metabolic rate approximately three times that of the predicted rate; however, the tissue-level source of this hypermetabolism is unknown. Because skeletal muscle is a major determinant of whole-body metabolism, we characterized respiratory capacity and thermogenic leak in sea otter muscle. Compared with that of previously sampled mammals, thermogenic muscle leak capacity was elevated and could account for sea otter hypermetabolism. Muscle respiratory capacity was modestly elevated and reached adult levels in neonates. Premature metabolic development and high leak rate indicate that sea otter muscle metabolism is regulated by thermogenic demand and is the source of basal hypermetabolism."
1445,10.1038/S41598-021-93808-2,[],https://www.semanticscholar.org/paper/79a0fdbd0d6b3a01e5603d4b323d6b5233e98b09,Temporomandibular joint and Giant Panda’s (Ailuropoda melanoleuca) adaptation to bamboo diet,"Here, we present new evidence that evolutionary adaptation of the Ailuripodinae lineage to bamboo diet has taken place by morphological adaptations in the masticatory system. The giant panda in the wild and in captivity removes without an exception the outer skin of all bamboo shoots, rich in abrasive and toxic compounds, by the highly adapted premolars P3 and P4. The temporomandibular joint (TMJ) allows sidewise movement of the jaw and the premolars can, in a cusp-to-cusp position, remove the poorly digestible outer skin of the bamboo before crushing the bamboo with molars. Based on the evidence presented here, we suggest that adaptation of TMJ to lateral movement for enabling cusp-to-cusp contact of premolars is the crucial evolutionary factor as which we consider the key to understand the Ailuropodinae lineage adaptive pathway to utilize the bamboo resource.","Temporomandibular joint and Giant Panda’s (Ailuropoda melanoleuca) adaptation to bamboo diet. Here, we present new evidence that evolutionary adaptation of the Ailuripodinae lineage to bamboo diet has taken place by morphological adaptations in the masticatory system. The giant panda in the wild and in captivity removes without an exception the outer skin of all bamboo shoots, rich in abrasive and toxic compounds, by the highly adapted premolars P3 and P4. The temporomandibular joint (TMJ) allows sidewise movement of the jaw and the premolars can, in a cusp-to-cusp position, remove the poorly digestible outer skin of the bamboo before crushing the bamboo with molars. Based on the evidence presented here, we suggest that adaptation of TMJ to lateral movement for enabling cusp-to-cusp contact of premolars is the crucial evolutionary factor as which we consider the key to understand the Ailuropodinae lineage adaptive pathway to utilize the bamboo resource."
